"date","state","source","section","swab_id","swab_type","species","temp","sex","mass","fa","id","band_size","recap","rc","age","age_confidence","wing_score","wing_score2","site"
"8/30/21","WI","WI DNR","","KL21WI1043","BAT","MYLU",NA,"F",7.24,38,"P_989.001040476386",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1044","BAT","MYLU",NA,"F",8.3,36.2,"P_989.001034179397",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1045","BAT","MYLU",NA,"F",7.3,38,"P_989.001040476387",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1046","BAT","MYLU",NA,"F",8.49,36.6,"P_989.001040476349",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1047","BAT","MYLU",NA,"F",7.1,37,"P_989.001034179435",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1048","BAT","MYLU",NA,"F",9,38,"P_989.001034179473",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1049","BAT","MYLU",NA,"F",7.95,38,"P_989.001034179456",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1050","BAT","MYLU",NA,"F",8.78,38,"P_989.001034179493",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1051","BAT","MYLU",NA,"F",9,37.1,"P_989.001040476322",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1052","BAT","MYLU",NA,"F",7.52,35.3,"P_989.001040476391",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1053","BAT","MYLU",NA,"F",6.5,37.8,"P_989.001040476388",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1054","BAT","MYLU",NA,"F",7.3,36,"P_989.001040476355",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1055","BAT","MYLU",NA,"F",7.71,36.6,"P_989.001034179434",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1056","BAT","MYLU",NA,"F",7,35.9,"P_989.001034179437",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1057","BAT","MYLU",NA,"F",7.87,36.9,"P_989.001034179417",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1058","BAT","MYLU",NA,"F",7.55,38,"P_989.001040476384",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1059","BAT","MYLU",NA,"F",8.1,37.3,"P_989.001034179411",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00555","BAT","MYLU",NA,"M",6.95,35.4,"P_989.001040476371",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00556","BAT","MYLU",NA,"M",8.47,37.5,"P_989.001034179488",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00557","BAT","MYLU",NA,"M",8.88,38.4,"P_989.001040476353",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00558","BAT","MYLU",NA,"M",8.16,37.5,"P_989.001034179415",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00561","BAT","MYLU",NA,"M",11.49,37,"P_989.001040476359",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00562","BAT","MYLU",NA,"M",8.48,37.4,"P_989.001034179465",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00563","BAT","MYLU",NA,"M",7.26,36.2,"P_989.001040476368",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00564","BAT","MYLU",NA,"M",9.6,38,"P_989.001034179477",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00565","BAT","MYLU",NA,"M",9,36.8,"P_989.001040476352",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00566","BAT","MYLU",NA,"M",8.21,37.2,"P_989.001034179454",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00570","BAT","MYLU",NA,"M",8.91,37.3,"P_989.001040476363",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00571","BAT","MYLU",NA,"M",10,38,"P_989.001034179406",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00572","BAT","MYLU",NA,"M",7.24,35.5,"P_989.001040476370",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00574","BAT","MYLU",NA,"M",8.1,39.1,"P_989.001040476356",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00575","BAT","MYLU",NA,"M",9.49,38.8,"P_989.001034179464",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00576","BAT","MYLU",NA,"M",8.62,36.6,"P_989.001040476367",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00578","BAT","MYLU",NA,"M",9.27,35.5,"P_989.001040476337",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00582","BAT","MYLU",NA,"M",10.5,38.5,"P_989.001040476323",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00583","BAT","MYLU",NA,"M",7.41,36.1,"P_989.001034179443",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00584","BAT","MYLU",NA,"M",7.54,37.4,"P_989.001040476328",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00585","BAT","MYLU",NA,"M",7.52,36.9,"P_989.001034179396",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00586","BAT","MYLU",NA,"M",9.93,37.1,"P_989.001040476403",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00588","BAT","MYLU",NA,"M",7.24,37.9,"P_989.001040476407",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00589","BAT","MYLU",NA,"M",9.21,36.6,"P_989.001034179428",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00591","BAT","MYLU",NA,"M",9.94,38.5,"P_989.001034179394",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00595","BAT","MYLU",NA,"M",9.38,36.6,"P_989.001034179402",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00599","BAT","MYLU",NA,"M",6.87,35.6,"P_989.001040476374",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00601","BAT","MYLU",NA,"M",7.91,37.5,"P_989.001040476338",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00604","BAT","MYLU",NA,"M",8.59,35.2,"P_989.001040476406",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00606","BAT","MYLU",NA,"M",7.14,37.8,"P_989.001034179483",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00607","BAT","MYLU",NA,"M",8.22,38.2,"P_989.001040476393",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00608","BAT","MYLU",NA,"M",6.61,36.8,"P_989.001034179451",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00609","BAT","MYLU",NA,"M",7.78,38.2,"P_989.001040476360",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00610","BAT","MYLU",NA,"M",8.65,37.2,"P_989.001034179410",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00612","BAT","MYLU",NA,"M",8.11,36.8,"P_989.001034179399",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00613","BAT","MYLU",NA,"M",7.17,37.4,"P_989.001040476392",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00614","BAT","MYLU",NA,"M",8.84,37.6,"P_989.001034179407",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00615","BAT","MYLU",NA,"M",7.18,35.7,"P_989.001040476378",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00616","BAT","MYLU",NA,"M",9.29,36,"P_989.001034179486",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00617","BAT","MYLU",NA,"M",7.56,37.6,"P_989.001040476397",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00618","BAT","MYLU",NA,"M",7.47,37.2,"P_989.001034179436",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00619","BAT","MYLU",NA,"M",8.49,38.6,"P_989.001040476390",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00620","BAT","MYLU",NA,"M",9.17,38.6,"P_989.001034179445",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00622","BAT","MYLU",NA,"M",9.2,37.8,"P_989.001034179460",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00623","BAT","MYLU",NA,"M",8.25,39.2,"P_989.001040476376",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00624","BAT","MYLU",NA,"M",7.49,38,"P_989.001034179401",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00627","BAT","MYLU",NA,"M",6.28,37.2,"P_989.001040476389",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00629","BAT","MYLU",NA,"M",8.9,39.2,"P_989.001040476343",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00630","BAT","MYLU",NA,"M",9.27,38.2,"P_989.001034179471",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00631","BAT","MYLU",NA,"M",7.95,37.1,"P_989.001040476373",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00635","BAT","MYLU",NA,"M",7.4,37.3,"P_989.001040476316",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00636","BAT","MYLU",NA,"F",7.95,36.9,"P_989.001034179480",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00637","BAT","MYLU",NA,"F",9.8,38.3,"P_989.001040476318",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00638","BAT","MYLU",NA,"M",8.53,38.3,"P_989.001034179421",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00639","BAT","MYLU",NA,"F",9.51,38,"P_989.001040476335",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00640","BAT","MYLU",NA,"M",7.49,36.4,"P_989.001034179459",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00641","BAT","MYLU",NA,"F",7.1,36,"P_989.001040476372",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00642","BAT","MYLU",NA,"F",7.97,36.4,"P_989.001034179455",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00643","BAT","MYLU",NA,"F",8.14,37.6,"P_989.001040476369",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","NWHC00644","BAT","MYLU",NA,"F",7.58,37.2,"P_989.001034179452",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","","","","BAT","MYLU",NA,"",NA,NA,"P_989.001040476325",NA,"","","",NA,NA,NA,"NEIN"
"9/8/21","WI","WI DNR","","KL21WI1143","BAT","MYLU",NA,"M",11.5,39,"P_989.001040545262",2.9,"N","PR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1144","BAT","MYLU",NA,"M",9.43,37.4,"P_989.001040545113",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1146","BAT","MYLU",NA,"M",10.68,37.6,"P_989.001040545336",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1147","BAT","MYLU",NA,"M",10.55,36.2,"P_989.001040544973",2.9,"N","PR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1150","BAT","MYLU",NA,"M",12,38.2,"P_989.001040545012",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1151","BAT","MYLU",NA,"M",11.79,40,"P_989.001040544942",2.9,"N","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1152","BAT","MYLU",NA,"M",9.54,37.4,"P_989.001040545327",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1153","BAT","MYLU",NA,"M",10.08,38.1,"P_989.001040545063",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1154","BAT","MYLU",NA,"M",10.88,37.4,"P_989.001040545246",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1155","BAT","MYLU",NA,"M",10.83,37.1,"P_989.001040544977",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1156","BAT","MYLU",NA,"M",10.44,35.7,"P_989.001040545258",2.9,"N","PR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1157","BAT","MYLU",NA,"F",10.64,36.2,"P_989.001040544974",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1158","BAT","MYLU",NA,"M",11.45,36.7,"P_989.001040545118",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1159","BAT","MYLU",NA,"F",9.71,36,"P_989.001040545330",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1161","BAT","MYLU",NA,"M",10.18,38,"P_989.001040544969",2.9,"N","PR","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1163","BAT","MYLU",NA,"M",9.66,37.6,"P_989.001040545323",2.9,"N","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1165","BAT","MYLU",NA,"M",11.34,38.9,"P_989.001040545005",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1167","BAT","MYLU",NA,"M",10.31,37.7,"P_989.001040545271",2.9,"N","PR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1169","BAT","MYLU",NA,"M",12.34,38.2,"P_989.001040544951",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1170","BAT","MYLU",NA,"F",12.52,38,"P_989.001040545251",2.9,"Y","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1172","BAT","MYLU",NA,"M",11.1,38.3,"P_989.001040544981",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1174","BAT","MYLU",NA,"M",11.27,36.7,"P_989.001040545244",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1176","BAT","MYLU",NA,"M",11.68,38.8,"P_989.001040545264",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1177","BAT","MYLU",NA,"M",11,36.5,"P_989.001040544955",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1178","BAT","MYLU",NA,"M",6.89,36.9,"P_989.001040544983",2.9,"N","NR","J",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1179","BAT","MYLU",NA,"M",11.46,36.4,"P_989.001040545278",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1180","BAT","MYLU",NA,"M",11.23,38.4,"P_989.001040544962",2.9,"N","PR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1181","BAT","MYLU",NA,"M",12,38,"P_989.001040545280",2.9,"N","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1182","BAT","MYLU",NA,"M",11.41,36,"P_989.001040544961",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1183","BAT","MYLU",NA,"M",11,36.6,"P_989.001040544978",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1184","BAT","MYLU",NA,"M",10.48,36.2,"P_989.001040544984",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1185","BAT","MYLU",NA,"M",11.77,37.6,"P_989.001040545272",2.9,"N","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1186","BAT","MYLU",NA,"M",10.31,35.7,"P_989.001040545248",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1187","BAT","MYLU",NA,"M",11.23,37.2,"P_989.001040544998",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1188","BAT","MYLU",NA,"M",10.55,37.6,"P_989.001040545034",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1189","BAT","MYLU",NA,"M",11.85,39.4,"P_989.001040545237",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1190","BAT","MYLU",NA,"M",9.55,37.2,"P_989.001040544976",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1191","BAT","MYLU",NA,"M",7.54,37.6,"P_989.001034203179",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1192","BAT","MYLU",NA,"M",8.6,39.3,"P_989.001038203855",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1193","BAT","MYLU",NA,"M",7.7,37.9,"P_989.001034179328",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1194","BAT","MYLU",NA,"M",7.17,37.7,"P_989.001038203897",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1196","BAT","MYLU",NA,"F",7.24,37.7,"P_989.001034179337",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1197","BAT","MYLU",NA,"M",6.5,38.7,"P_989.001038203837",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1198","BAT","MYLU",NA,"F",7.9,38.2,"P_989.001034179361",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1199","BAT","MYLU",NA,"F",7.2,37.7,"P_989.001034179391",2.9,"N","NR","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1200","BAT","MYLU",NA,"M",7.26,38.9,"P_989.001038203977",2.9,"N","NR","J",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1201","BAT","MYLU",NA,"M",9.6,36.8,"P_989.001038203939",2.9,"N","NR","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1202","BAT","MYLU",NA,"M",10.1,39.8,"P_989.001038203999",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1203","BAT","MYLU",NA,"M",9.6,36.6,"P_989.001038203904",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1204","BAT","MYLU",NA,"M",9.73,36.9,"P_989.001038204013",2.9,"N","NR","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1205","BAT","MYLU",NA,"M",8.36,38,"P_989.001038203943",2.9,"N","PR","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1206","BAT","MYLU",NA,"M",10,36.6,"P_989.001038203907",2.9,"N","NR","J",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1207","BAT","MYLU",NA,"M",6.95,36,"P_989.001038203955",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1208","BAT","MYLU",NA,"M",6.24,37.3,"P_989.001038203982",2.9,"N","NR","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1209","BAT","MYLU",NA,"M",7.56,38.5,"P_989.001038203836",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1210","BAT","MYLU",NA,"F",7.06,38,"P_989.001038203826",2.9,"N","NR","J",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1211","BAT","MYLU",NA,"M",10.14,38.4,"P_989.001038203924",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1212","BAT","MYLU",NA,"M",9.09,36.7,"P_989.001038203950",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1213","BAT","MYLU",NA,"M",8.04,37.1,"P_989.001038203901",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1214","BAT","MYLU",NA,"M",9.96,40,"P_989.001038203866",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1215","BAT","MYLU",NA,"M",7.89,38.4,"P_989.001038203861",2.9,"N","PR","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1216","BAT","MYLU",NA,"M",8.12,39.8,"P_989.001038203919",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1217","BAT","MYLU",NA,"M",7.72,38.3,"P_989.001038204019",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1218","BAT","MYLU",NA,"M",8.49,36.7,"P_989.001038203945",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","KL21WI1219","BAT","MYLU",NA,"M",9.5,36.5,"P_989.001038203958",2.9,"N","R","A",1,NA,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00185","BAT","MYLU",NA,"M",11,36.1,"P_989.001040545277",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00470","BAT","MYLU",NA,"M",10.52,36.4,"P_989.001040545282",2.9,"Y","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00814","BAT","MYLU",NA,"M",9.82,38.2,"P_989.001040545003",2.9,"N","R","J",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00815","BAT","MYLU",NA,"M",10.42,37.6,"P_989.001040544992",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00817","BAT","MYLU",NA,"M",11.88,38.5,"P_989.001040545274",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00818","BAT","MYLU",NA,"M",11.53,35.7,"P_989.001040545267",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00819","BAT","MYLU",NA,"M",11.56,38.4,"P_989.001040544965",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00820","BAT","MYLU",NA,"M",12.6,37.8,"P_989.001040545024",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00821","BAT","MYLU",NA,"M",12.4,35.3,"P_989.001040545242",2.9,"N","R","A",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00822","BAT","MYLU",NA,"M",11.64,36.7,"P_989.001040545027",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00823","BAT","MYLU",NA,"M",11.05,37.2,"P_989.001040544995",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00824","BAT","MYLU",NA,"M",9.77,37.8,"P_989.001040544937",2.9,"N","PR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00825","BAT","MYLU",NA,"M",7.96,36.9,"P_989.001040545275",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00826","BAT","MYLU",NA,"M",7.82,38.1,"P_989.001040545288",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00827","BAT","MYLU",NA,"M",9.79,38.2,"P_989.001040545247",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00828","BAT","MYLU",NA,"M",11.59,38.1,"P_989.001040544996",2.9,"N","NR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00829","BAT","MYLU",NA,"M",10.85,37.8,"P_989.001040545243",2.9,"N","NR","J",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00830","BAT","MYLU",NA,"M",11.38,39.4,"P_989.001040545000",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00831","BAT","MYLU",NA,"M",10.12,36.9,"P_989.001040545319",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00832","BAT","MYLU",NA,"M",10.75,36.8,"P_989.001040545255",2.9,"N","PR","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00833","BAT","MYLU",NA,"M",12.44,36.2,"P_989.001040545026",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00834","BAT","MYLU",NA,"M",10.5,38.6,"P_989.001040545333",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00835","BAT","MYLU",NA,"M",11.86,37.3,"P_989.001040545004",2.9,"N","R","A",1,0,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00836","BAT","MYLU",NA,"M",7.52,36.8,"P_989.001040545313",2.9,"N","NR","J",1,1,NA,"MAOC"
"9/8/21","WI","WI DNR","","NWHC00837","BAT","MYLU",NA,"M",11.86,38.4,"P_989.001040545250",2.9,"N","PR","A",1,0,NA,"MAOC"
